"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x805287203123249152","x1181575570376839169",2019-10-08 14:22:23,"vansh_ichplani","#Entreprenuer: Why Tax Reform Could Mean Bigger Bills for Businesses https://t.co/zKOZ83sUfZ #startup #growthhacking #business #digitalmarketing #marketingstrategy #business #entrepreneur #SuccessTRAIN #makeyourownlane #Marketer #Marketing #Sales #Analytics #Growthhacking #Cont…","Retweet Bot Vansh",140,,,,FALSE,TRUE,0,1,,,"Entreprenuer startup growthhacking",,"ift.tt/2OvwzXm","https://t.co/zKOZ83sUfZ","https://ift.tt/2OvwzXm",,,,,,,,,"x1570523076","RyanGlass4reals","en",,,,,,,,,,,,,,,,"x1181575156348674048","#Entreprenuer: Why Tax Reform Could Mean Bigger Bills for Businesses https://t.co/zKOZ83sUfZ #startup #growthhacking #business #digitalmarketing #marketingstrategy #business #entrepreneur #SuccessTRAIN #makeyourownlane #Marketer #Marketing #Sales #Analytics #Growthhacking #Cont…",2019-10-08 14:20:44,"IFTTT",0,1,"x1570523076","RyanGlass4reals","Ryan Glass",4029,3062,33083,"Worldwide","Computer Scientist, Book worm (#Selfhelp #Fiction) and unpublished author in need of courage. Life's good with a cup of tea, a PC, & the right song and a movie.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vansh_ichplani/status/1181575570376839169","Vansh Ichplani","<U+0928><U+0908> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940>, <U+092D><U+093E><U+0930><U+0924>","https://t.co/KJaWxzUrXl
Like, Share and Subscribe
Thank You!!",,FALSE,205,73,22,10142,1,2016-12-04 05:46:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/805287203123249152/1480831128",,"http://pbs.twimg.com/profile_images/805290242349547520/uhgtM1VE_normal.jpg"
"x1072015639726952453","x1181575388385837056",2019-10-08 14:21:39,"unltakenote","Meet Bella Tran! 
She’s a sophomore majoring in Management/Business Analytics. 
She just wants to say: Hi friends- so happy to be part of the group!:) https://t.co/XUc7RJ1BOv","Twitter for iPhone",150,"x1181574851678502913","x1072015639726952453","unltakenote",FALSE,FALSE,5,1,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1181575379347283970/pu/img/cqxKX3VjKPouMLWP.jpg","https://t.co/XUc7RJ1BOv","https://twitter.com/unltakenote/status/1181575388385837056/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1181575379347283970/pu/img/cqxKX3VjKPouMLWP.jpg","https://t.co/XUc7RJ1BOv","https://twitter.com/unltakenote/status/1181575388385837056/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/unltakenote/status/1181575388385837056","Take Note<U+0001F3B6><U+0001F495>","Lincoln, NE","one of the University of Nebraska Lincoln’s all female acapella group! just a group of lovely ladies who love to rock <U+0001F3B6><U+0001F495> Established 2018 <U+0001F3B6>","https://t.co/O27UqtzxQD",FALSE,52,49,0,27,27,2018-12-10 06:30:20,FALSE,"https://t.co/O27UqtzxQD","https://unltakenote.wixsite.com/takenote",,"https://pbs.twimg.com/profile_banners/1072015639726952453/1569864491","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1072015840655101952/U3P8p5ZA_normal.jpg"
"x1570523076","x1181575156348674048",2019-10-08 14:20:44,"RyanGlass4reals","#Entreprenuer: Why Tax Reform Could Mean Bigger Bills for Businesses https://t.co/zKOZ83sUfZ #startup #growthhacking #business #digitalmarketing #marketingstrategy #business #entrepreneur #SuccessTRAIN #makeyourownlane #Marketer #Marketing #Sales #Analytics #Growthhacking #Cont…","IFTTT",279,,,,FALSE,FALSE,0,1,,,"Entreprenuer startup growthhacking business digitalmarketing marketingstrategy business entrepreneur SuccessTRAIN makeyourownlane Marketer Marketing Sales Analytics Growthhacking Cont",,"ift.tt/2OvwzXm","https://t.co/zKOZ83sUfZ","https://ift.tt/2OvwzXm",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RyanGlass4reals/status/1181575156348674048","Ryan Glass","Worldwide","Computer Scientist, Book worm (#Selfhelp #Fiction) and unpublished author in need of courage. Life's good with a cup of tea, a PC, & the right song and a movie.","https://t.co/uKhq3f1vTl",FALSE,4029,3062,714,33083,1012,2013-07-05 13:40:46,FALSE,"https://t.co/uKhq3f1vTl","http://Imperialbloodline.blogspot.com",,"https://pbs.twimg.com/profile_banners/1570523076/1482407571","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/660010450101346304/W5WcKSy5_normal.jpg"
"x11069462","x1181574993005699072",2019-10-08 14:20:05,"OReillyMedia","Whether you’re a business leader or a practitioner, O'Reilly's Chief Data Scientist, @bigdata , shares 7 key data trends to watch and explore in 2019. #bigdata #cloud #analytics #IoT #machinelearning #datascience #automation https://t.co/Y3UfunfqFe","Hootsuite Inc.",248,,,,FALSE,FALSE,1,1,,,"bigdata cloud analytics IoT machinelearning datascience automation",,"oreil.ly/2D8j9uj","https://t.co/Y3UfunfqFe","https://oreil.ly/2D8j9uj",,,,,,,,,"x18318677","bigdata","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OReillyMedia/status/1181574993005699072","O'Reilly Media","Sebastopol, Boston, Farnham","Gain technology and business knowledge and hone skills with learning resources created and curated by O'Reilly experts","http://t.co/sBQq3k8asp",FALSE,100662,22967,5700,35240,9195,2007-12-12 00:27:43,TRUE,"http://t.co/sBQq3k8asp","http://oreilly.com/",,"https://pbs.twimg.com/profile_banners/11069462/1555014364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1114220966475911168/TZ-voxgb_normal.png"
"x737142202481016832","x1181574903331459072",2019-10-08 14:19:44,"chidambara09","""It’s how you use it that sets a business apart."" - Julius Berith // Learn how to maximize your data investments <U+2192> https://t.co/L7vQ38ChCR

#bigdata #analytics #enterprise https://t.co/4IDP0PyKlu","Twitter Web App",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x863608813","panderasystems","en",,,,,,,,,,,,,,,,"x1181568296811978755","""It’s how you use it that sets a business apart."" - Julius Berith // Learn how to maximize your data investments <U+2192> https://t.co/L7vQ38ChCR

#bigdata #analytics #enterprise https://t.co/4IDP0PyKlu",2019-10-08 13:53:29,"Twitter Web Client",0,1,"x863608813","panderasystems","Pandera Systems",478,641,1470,"United States","Engineering decision-making environments to mobilize business intelligence and immerse employees in knowledge, producing peak performance and ongoing success.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chidambara09/status/1181574903331459072","Chidambara .ML.","Mysore  and  BERLIN ","Be happy  Be healthy Be smile Be cool Be good human",,FALSE,5328,13,4635,739919,54,2016-05-30 04:42:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/737142202481016832/1538216794",,"http://pbs.twimg.com/profile_images/760774125522518016/jhzjWv0i_normal.jpg"
"x737142202481016832","x1181574383745327104",2019-10-08 14:17:40,"chidambara09","RT insurtechforum ""How Artificial Intelligence Is Transforming Business Models #ArtificialIntelligence #ai https://t.co/gXAbYS5KQ9"" #Tech #Fintech #Finserv #AI #Insurtech #MachineLearning #ML #Insurance #CX #Robotics #Chatbot #Bot #Data #Bigdata #Analytics #IoT","Twitter Web App",140,,,,FALSE,TRUE,0,4,,,"ArtificialIntelligence ai",,,,,,,,,,,,,"x444522096","BristowColin","en",,,,,,,,,,,,,,,,"x1181570465443262464","RT insurtechforum ""How Artificial Intelligence Is Transforming Business Models #ArtificialIntelligence #ai https://t.co/gXAbYS5KQ9"" #Tech #Fintech #Finserv #AI #Insurtech #MachineLearning #ML #Insurance #CX #Robotics #Chatbot #Bot #Data #Bigdata #Analytics #IoT",2019-10-08 14:02:06,"IFTTT",2,4,"x444522096","BristowColin","Colin Bristow",12318,8565,18134,"London, England","I work for #SAS in the UK with #Finance #Insurance #Business orgs to exploit #Analytics, #AI #ML #IoT #bigdata #tech",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chidambara09/status/1181574383745327104","Chidambara .ML.","Mysore  and  BERLIN ","Be happy  Be healthy Be smile Be cool Be good human",,FALSE,5328,13,4635,739919,54,2016-05-30 04:42:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/737142202481016832/1538216794",,"http://pbs.twimg.com/profile_images/760774125522518016/jhzjWv0i_normal.jpg"
"x799200604040163328","x1181574242959335424",2019-10-08 14:17:06,"_M_Dey","The analytics academy: Bridging the gap between human and artificial intelligence - @mckinsey | #ai #analytics #culture #organization https://t.co/DY7cPZaRhF","Dynamic Signal",157,,,,FALSE,FALSE,2,1,,,"ai analytics culture organization",,"bit.ly/2OucZec","https://t.co/DY7cPZaRhF","http://bit.ly/2OucZec",,,,,,,,,"x34042766","McKinsey","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_M_Dey/status/1181574242959335424","M. Dey","Paris, France","In the #mood for #innovation #digital #technology #ai #iot #datascience #blockchain  #newbusinessmodels |","https://t.co/WNnhoqlVh2",FALSE,854,3332,16,2093,109,2016-11-17 10:40:47,FALSE,"https://t.co/WNnhoqlVh2","https://business-analytics-info.fr/",,"https://pbs.twimg.com/profile_banners/799200604040163328/1507298995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/799206549025603584/G1d1duXU_normal.jpg"
"x203815855","x1181573926901731328",2019-10-08 14:15:51,"VivekGhosal","Optimizing Deep Learning with TensorFlow for Better Business Value.

By @Ronald_vanLoon
https://t.co/8rKqOewgwv

#AI #TensorFlow #ArtificialIntelligence #MachineLearning #DeepLearning #Business #Analytics #BigData 

Cc: @MikeQuindazzi @evankirstel @nigewillson @andi_staub https://t.co/2FQKH304RD","Twitter for Android",140,,,,FALSE,TRUE,0,12,,,"AI",,"simplilearn.com/optimizing-dee…","https://t.co/8rKqOewgwv","https://www.simplilearn.com/optimizing-deep-learning-with-tensorflow-article?source=frs_left_nav_clicked",,,,,,,,,"x326229600 x555031989","Fabriziobustama Ronald_vanLoon","en",,,,,,,,,,,,,,,,"x1181438651856756736","Optimizing Deep Learning with TensorFlow for Better Business Value.

By @Ronald_vanLoon
https://t.co/8rKqOewgwv

#AI #TensorFlow #ArtificialIntelligence #MachineLearning #DeepLearning #Business #Analytics #BigData 

Cc: @MikeQuindazzi @evankirstel @nigewillson @andi_staub https://t.co/2FQKH304RD",2019-10-08 05:18:19,"Twitter for Android",7,12,"x326229600","Fabriziobustama","Fabrizio Bustamante",13055,7634,67651,"","Entrepreneur, Vision Of The Future. #Futureofwork #Blockchain #Al #Crypto #Marketing #Industry40 #Bigdata #Fintech #Cloud #Innovation #ML #DL #AR #VR #iot #5G",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/VivekGhosal/status/1181573926901731328","Vivek Ghosal <U+0001F1FA><U+0001F1F2>","Austin, Texas, United States ","Helping individuals & organizations to realize their  fullest potential.<U+0001F30D><U+0001F64F>#Entrepreneur  #Healthcare   #Economy #Sustainability #Philanthropy #Startups",,FALSE,45854,49569,553,135900,8053,2010-10-17 06:19:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/203815855/1475330617","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/2450894691/jx7z24wg0z51o2p336zl_normal.jpeg"
"x89802513","x1181573744604655618",2019-10-08 14:15:07,"jimsabogal","Catch them if you can: How leaders in data and analytics have pulled ahead https://t.co/aeOdHl2UE4 #strategy #analytics #CIO","Crowdfire App",124,,,,FALSE,FALSE,0,0,,,"strategy analytics CIO",,"bit.ly/2O8s1pU","https://t.co/aeOdHl2UE4","http://bit.ly/2O8s1pU",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jimsabogal/status/1181573744604655618","Jim Sabogal","Lower Makefield, PA  USA","Advising clients in using IT to improve Healthcare & Life Sciences business via #strategy #Pharma #MedicalDevice #HealthIT #cloudcomputing #IoT #Blockchain","http://t.co/iDvP5MJLAC",FALSE,4753,4924,1253,24958,5794,2009-11-13 21:53:43,FALSE,"http://t.co/iDvP5MJLAC","http://www.improvinghealthwithtechnology.com",,"https://pbs.twimg.com/profile_banners/89802513/1551379461","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/1101191194292469760/h3-JBp3F_normal.png"
"x1181198926487179264","x1181573251392294913",2019-10-08 14:13:10,"AiUnilorin","The second cohort of our Business Analytics and Introductory Data Science for professionals I is now in Week 2. We are so excited to see more business leaders upskill and leverage AI for business impact. 
#DSN
#Raising1millionAItalentsin10years https://t.co/jyPUrmX6fS","Twitter Web App",139,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,,,"x897785725680267265","DataScienceNIG","en",,,,,,,,,,,,,,,,"x1181546231589474305","The second cohort of our Business Analytics and Introductory Data Science for professionals I is now in Week 2. We are so excited to see more business leaders upskill and leverage AI for business impact. 
#DSN
#Raising1millionAItalentsin10years https://t.co/jyPUrmX6fS",2019-10-08 12:25:48,"Twitter Web App",14,5,"x897785725680267265","DataScienceNIG","DataScienceNigeria",10675,391,1606,"Nigeria","Artificial Intelligence,ML & Data Science in NGR.| #1stAIHubLagos #InterCampusAI #FreeAIbook #AIBootcamp|1m AI talents in 10 years|Led by @bayoadekanmbi",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AiUnilorin/status/1181573251392294913","AI+CLUB UNILORIN","","We are the better by far AI club.",,FALSE,2,16,0,5,5,2019-10-07 13:26:15,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1051225610888998913","x1181572756154048512",2019-10-08 14:11:12,"institute_trust","At the @KCStar, analytics have show that opinion pieces have become a major driver of traffic. Here's how other publications can replicate its success. 
https://t.co/9M2wc9f1OJ","Twitter Web App",140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,,,"x8383592 x14955722","Poynter KCStar","en",,,,,,,,,,,,,,,,"x1178712358169874434","At the @KCStar, analytics have show that opinion pieces have become a major driver of traffic. Here's how other publications can replicate its success. 
https://t.co/9M2wc9f1OJ",2019-09-30 16:45:00,"TweetDeck",11,7,"x8383592","Poynter","Poynter",205506,1989,67600,"St Petersburg, FL","School for journalism and democracy, with tweets by @barbara_allen_, @itsren, @kristenhare and @TomWJones. Contact: info@poynter.org / 727-821-9494",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/institute_trust/status/1181572756154048512","Institute for Media and Public Trust","Fresno, CA","We are encouraging news literacy, fighting fake news and bridging the trust gap between news consumers and media outlets.","https://t.co/QCwczO2jRn",FALSE,346,1082,3,298,347,2018-10-13 21:38:11,FALSE,"https://t.co/QCwczO2jRn","http://www.mediaandpublictrust.com",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1051233737407586304/f034I2FG_normal.jpg"
"x855352277326077952","x1181572723308449793",2019-10-08 14:11:04,"jamesmichaelwa9","@BCG Yes! agree! I recently show how the adoption of Outcome-based and Automated-based Business Model did improve the resilience of US banking system after the 2007-2009 Financial crisis. New business model is needed mainly driven by the Analytics-driven business model and technology.","Twitter Web Client",280,"x1181526154659938305","x501801749","BCG",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x501801749","BCG","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamesmichaelwa9/status/1181572723308449793","James Michael Walker","Texas, USA","I'm James Michael Walker, Consultant-Researcher in Sustainability.",,FALSE,330,565,1,19043,55309,2017-04-21 09:27:29,FALSE,,,,,,"http://pbs.twimg.com/profile_images/961234644120342528/W5toLkeK_normal.jpg"
"x17992147","x1181572702227849218",2019-10-08 14:10:59,"ventanaresearch","@MSPowerBI provides a broad set of business intelligence and analytics capabilities says @VentanaResearch Value Index https://t.co/wqp4PxIkES #ValueIndex #BusIntel #analytics","HubSpot",174,,"x227829587","MSPowerBI",FALSE,FALSE,0,0,,,"ValueIndex BusIntel analytics",,"bit.ly/2mG0hxy","https://t.co/wqp4PxIkES","http://bit.ly/2mG0hxy",,,,,,,,,"x227829587 x17992147","MSPowerBI ventanaresearch","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ventanaresearch/status/1181572702227849218","Ventana Research","Bend, OR","Ventana Research is the leading benchmark research and advisory services firm. We provide the most comprehensive analyst research and reach in the industry.","http://t.co/Hnjnrcq9B3",FALSE,10897,8672,1149,31556,3585,2008-12-09 14:39:12,FALSE,"http://t.co/Hnjnrcq9B3","http://www.ventanaresearch.com",,"https://pbs.twimg.com/profile_banners/17992147/1565196029","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/781238783110811649/MW35QEtE_normal.jpg"
"x1138876442886975490","x1181572581977186308",2019-10-08 14:10:30,"myley_a","[191008] 

[Makale] #JHope Becky G ile isbirligi yaptigi 'Chicken Noodle Soup' ile @BTS_twt'in Hot 100 Solo listesine giren ilk üyesi oldu!

https://t.co/aFY3ANLK45 https://t.co/Rgq4Jc56hx","Twitter for Android",140,,,,FALSE,TRUE,0,11,,,"JHope",,,,,,,,,,,,,"x861666140208197633 x335141638","ombangtaneu_tr BTS_twt","tr",,,,,,,,,,,,,,,,"x1181493768396185601","[191008] 

[Makale] #JHope Becky G ile isbirligi yaptigi 'Chicken Noodle Soup' ile @BTS_twt'in Hot 100 Solo listesine giren ilk üyesi oldu!

https://t.co/aFY3ANLK45 https://t.co/Rgq4Jc56hx",2019-10-08 08:57:20,"Twitter for Android",160,11,"x861666140208197633","ombangtaneu_tr","OH MY BANGTANEU! <U+0001F414><U+0001F35C>",31257,173,24116,"Türkiye","Biz Oh My Bangtaneu, @BTS_twt adina açilmis Türk hayran sayfasiyiz~ <U+0001F646><U+0001F3FB><U+200D><U+2640><U+FE0F>
|
Turkish Fanpage Dedicated to @BTS_twt~ | -W.I.N.G- Member",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/myley_a/status/1181572581977186308","lovely firlama basti bacak","Purple Galaxy","B T S  P A V E D  T H E  W A Y

 
<U+0001F49C>  

Turkish Fan Account                                                                          <U+C544><U+BBF8>
ONCE",,FALSE,197,267,24,3863,5824,2019-06-12 18:31:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/1138876442886975490/1569959124","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1179120145706422273/Mpi8SXjc_normal.jpg"
"x2530033963","x1181572007462354946",2019-10-08 14:08:13,"DCWFrankfurt",".@gooddata today announces integration with Amazon Redshift data warehouse solution, as well as a partnership with @amazon.

But how will this new partnership benefit the shifting landscape of business intelligence and analytics? Click here <U+0001F449> https://t.co/pkQ5IXBSSz

#DCW","Twitter Web App",272,,,,FALSE,FALSE,0,0,,,"DCW",,"tkrt.io/BjLPwS","https://t.co/pkQ5IXBSSz","https://tkrt.io/BjLPwS",,,,,,,,,"x59918812 x20793816","gooddata amazon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DCWFrankfurt/status/1181572007462354946","Data Centre World Frankfurt","Messe Frankfurt","Deutschlands größter #DataCenter Branchentreff am 13 & 14. Nov 2019! 200+ Anbieter. 200+ Referenten. Zusammen mit @Techweekde und @BDWFrankfurt","http://t.co/Fh1ftZbBFe",FALSE,535,768,21,961,315,2014-05-28 13:24:36,FALSE,"http://t.co/Fh1ftZbBFe","http://www.datacentreworld.de",,"https://pbs.twimg.com/profile_banners/2530033963/1557311926","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/631757819205812224/o9DHc9MA_normal.jpg"
"x407045739","x1181571912507502598",2019-10-08 14:07:51,"DataCentreWorld",".@gooddata today announces integration with Amazon Redshift data warehouse solution, as well as a partnership with @amazon.

But how will this new partnership benefit the shifting landscape of business intelligence and analytics? Click here <U+0001F449> https://t.co/JDFouuicDn

#DCW","Twitter Web App",272,,,,FALSE,FALSE,0,2,,,"DCW",,"tkrt.io/BjLPwS","https://t.co/JDFouuicDn","https://tkrt.io/BjLPwS",,,,,,,,,"x59918812 x20793816","gooddata amazon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DataCentreWorld/status/1181571912507502598","Data Centre World","Excel, London","Data Centre World - The world's largest, most influential gathering of data centre expertise - 11-12 March 2020","https://t.co/V6nGhI6w42",FALSE,6533,2042,119,3118,580,2011-11-07 15:19:10,FALSE,"https://t.co/V6nGhI6w42","http://www.datacentreworld.com",,"https://pbs.twimg.com/profile_banners/407045739/1562083714","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1146423610699124736/2w8t78gV_normal.png"
"x623707058","x1181571683578257408",2019-10-08 14:06:56,"CEODaily","The analytics academy: Bridging the gap between human and artificial intelligence https://t.co/WnywpDO3yD #analytics","Paper.li",116,,,,FALSE,FALSE,0,0,,,"analytics",,"mckinsey.com/business-funct…","https://t.co/WnywpDO3yD","https://www.mckinsey.com/business-functions/mckinsey-analytics/our-insights/the-analytics-academy-bridging-the-gap-between-human-and-artificial-intelligence",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CEODaily/status/1181571683578257408","CEO Daily","Los Angeles, CA","Be great. #CEO","http://t.co/J1CsZ97Tff",FALSE,121,101,75,3923,0,2012-07-01 12:37:01,FALSE,"http://t.co/J1CsZ97Tff","http://www.ceodaily.com",,"https://pbs.twimg.com/profile_banners/623707058/1432763958","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/603681213081985026/HDs4w8xH_normal.png"
"x887248374","x1181571529223688192",2019-10-08 14:06:19,"gdelombaerde75","Physician quality analytics firm Embold Health lands Walmart work https://t.co/zxDm3ikslX #healthcare #doctor #quality","Twitter Web App",118,,,,FALSE,FALSE,0,0,,,"healthcare doctor quality",,"nashvillepost.com/business/healt…","https://t.co/zxDm3ikslX","https://www.nashvillepost.com/business/health-care/article/21090963/physician-quality-analytics-firm-lands-walmart-work",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gdelombaerde75/status/1181571529223688192","Geert De Lombaerde","Franklin, TN","Transatlantic transplant born in Belgium's oldest town. Need to make it back to Vienna more often. Editor of @NashvillePost.",,FALSE,1556,1585,108,9568,4315,2012-10-17 17:38:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/887248374/1547254470","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1083889909985886208/GkvIaZd7_normal.jpg"
"x19361253","x1181571447975792643",2019-10-08 14:06:00,"MartijnSch","In my opinion almost any company can follow a ""ROI-focused Customer Acquisition"" approach but they need to ensure they work closely with Finance/Analytics teams to not cause business issues - ""How Did You Come Up With My PPC Budget?"" - https://t.co/fa7Q6UnqNZ","Buffer",259,,,,FALSE,FALSE,0,0,,,,,"buff.ly/336ie83","https://t.co/fa7Q6UnqNZ","https://buff.ly/336ie83",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MartijnSch/status/1181571447975792643","Martijn Scheijbeler","San Francisco, CA","VP Marketing @RVshare, building the RV rental travel category. Prior: @Postmates @TheNextWeb @Springest. Growth, Marketing, Product, Branding, SEO, Analytics.","https://t.co/R2JjwEW52C",FALSE,4946,1920,332,14547,1325,2009-01-22 21:04:35,FALSE,"https://t.co/R2JjwEW52C","https://www.linkedin.com/in/martijnscheijbeler",,"https://pbs.twimg.com/profile_banners/19361253/1493522120","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1043671014620577792/5vToZYUd_normal.jpg"
"x4831015539","x1181571308708081665",2019-10-08 14:05:27,"RealPROFITbySRI","The analytics academy: Bridging the gap between human and artificial intelligence https://t.co/43oADxHoSV via @McKQuarterly","Twitter Web Client",123,,,,FALSE,FALSE,0,1,,,,,"bit.ly/2l5LhIn","https://t.co/43oADxHoSV","http://bit.ly/2l5LhIn",,,,,,,,,"x15308469","McKQuarterly","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RealPROFITbySRI/status/1181571308708081665","RealPROFITbySRI","","Accelerating businesses that build community. Where do you want to go? What will it take to get there? #Growth #Profit","https://t.co/h8seV83f5f",FALSE,37,203,10,792,0,2016-01-20 23:14:29,FALSE,"https://t.co/h8seV83f5f","http://strategicresourcesinc.com/",,"https://pbs.twimg.com/profile_banners/4831015539/1454523198","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/695008192066007040/QmnbbARN_normal.png"
